UNIT_ID,FIRE_NAME,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,SHAPE_Length,SHAPE_Area
Mariposa County,BUCKHORN,2010-08,2010/11/03 00:00:00+00,1.0,471.0,470.96695,11660.6808052621,3039359.42555398
Fresno County,MAGGIE,2010-07,2010/07/17 00:00:00+00,1.0,50.0,45.428303,2610.30803631258,283428.858908623
Fresno County,MARVIN,2010-07,2010/07/15 00:00:00+00,1.0,25.0,24.691019,3091.81959232742,155862.107135213
Fresno County,COW,2010-06,2010/06/20 00:00:00+00,4.0,14.0,20.361532,1963.60619795319,124953.206076935
Fresno County,CHINA,2010-07,2010/07/08 00:00:00+00,9.0,35.0,33.892056,2271.93562587703,207475.961577816
Fresno County,CREEK,2010-07,2010/07/16 00:00:00+00,1.0,95.0,95.889053,4232.48107496348,591141.093690876
Fresno County,GROUSE,2010-07,2010/07/15 00:00:00+00,1.0,24.0,22.432552,1704.73444331166,139709.349898236
Fresno County,BULL,2010-07,2010/07/31 00:00:00+00,9.0,16442.0,16448.225,75380.4717925571,101433591.493549
Fresno County,CANYON,2010-09,2010/09/24 00:00:00+00,9.0,9820.0,9336.1074,70270.724243,57206017.6869074
Tuolumne County,BUMMER ,2010-10,2010/11/16 00:00:00+00,1.0,144.0,143.66769,5854.97087796949,945966.373187942
Tuolumne County,PINECREST ,2010-08,2010/08/09 00:00:00+00,1.0,844.0,906.67651,19318.522414521,5955881.26560763
Tuolumne - Calaveras County,CANAL,2010-09,2010/09/06 00:00:00+00,14.0,158.0,157.98349,6164.93130231307,992222.579053101
Tuolumne - Calaveras County,CURVE,2010-07,2010/07/22 00:00:00+00,14.0,108.0,107.38901,4144.51337241228,665829.476890279
Tehama - Glenn County,HOG,2010-08,2010/08/27 00:00:00+00,2.0,42.0,41.619717,3031.77110626093,289680.667893507
Tulare County,BALES,2010-06,2010/06/04 00:00:00+00,2.0,,913.15735,13169.9228252217,5632606.20074791
Tulare County,STOKES 2,2010-08,2010/08/18 00:00:00+00,2.0,879.0,895.26422,14171.0947834135,5621391.24375149
Siskiyou County,INDIAN WELLS,2016-09,2016/09/30 00:00:00+00,14.0,0.0532338831797732,0.053233884,90.3388171735853,386.965204165514
Marin County,PELICAN,2016-07,2016/07/07 00:00:00+00,14.0,0.498426110489461,0.49842611,289.177354106717,3270.11434616796
Los Angeles County,COAST,2016-12,2016/12/02 00:00:00+00,14.0,1.16738749358333,1.1673875,557.083385248944,6898.61279314837
Los Angeles County,LIBERTY CANYON,2016-11,2016/11/05 00:00:00+00,14.0,0.0777345831511194,0.077734582,76.6654215021923,460.33990530275
Los Angeles County,MULHOLLAND,2016-02,2016/02/28 00:00:00+00,14.0,11.3252897953322,11.32529,1248.13608722961,66987.1980533687
Tulare County,YUCCA,2016-11,2016/11/15 00:00:00+00,1.0,71.6879894475575,71.687988,5326.78311006817,451091.003068937
Tulare County,SENTINEL,2016-08,2016/11/15 00:00:00+00,1.0,74.3785782979109,74.378578,3179.89881596691,469702.223827308
Mariposa County,LAKES,2016-06,2016/12/02 00:00:00+00,1.0,1000.71773133211,1000.7177,20744.8032578765,6462430.28383272
Mariposa County,SWINGING BRIDGE,2016-02,2016/02/28 00:00:00+00,14.0,0.158964263229925,0.15896426,115.114432117099,1030.42706969117
Mariposa County,INDIAN CAVES,2016-05,2016/05/31 00:00:00+00,14.0,0.0794270024367478,0.079427004,81.3758338556265,514.924417501312
Mariposa County,EL CAP,2016-06,2016/06/05 00:00:00+00,14.0,0.0794430492953209,0.079443052,81.3617740242948,514.769026904898
Mariposa County,TENAYA,2016-06,2016/06/08 00:00:00+00,1.0,0.0794306718028602,0.07943067,81.373520646544,514.89907030463
Mariposa County,TURNER,2016-06,2016/07/10 00:00:00+00,1.0,0.0796121255832648,0.079612128,81.260319283525,513.677036260497
Mariposa County,GIN,2016-06,2016/06/14 00:00:00+00,1.0,0.0793800109648972,0.079380013,81.3907777797878,515.073498941323
Ventura County,CASITAS,2016-04,2016/04/30 00:00:00+00,14.0,,46.159996,3774.88139907302,274767.036104032
Ventura County,WHEELER,2016-07,2016/07/05 00:00:00+00,2.0,,0.64206076,341.504239475525,3824.13200031028
Ventura County,ROCKY,2016-06,2016/06/02 00:00:00+00,14.0,5.0,5.2276363,942.670236268473,31055.2945700377
Ventura County,RANCHO,2016-07,2016/07/11 00:00:00+00,14.0,20.0,19.573166,1541.70332193992,116052.701881711
Ventura County,SHERWOOD,2016-07,2016/07/15 00:00:00+00,14.0,78.0,78.704575,3495.88588378224,466194.405851154
Ventura County,GRIDLEY,2016-09,2016/09/13 00:00:00+00,15.0,0.25,0.40795901,196.356876327032,2434.97526512757
Ventura County,OCEAN,2016-09,2016/09/15 00:00:00+00,14.0,0.25,0.11496331,97.9795431789217,684.565084382556
Ventura County,SAGE,2016-12,2016/12/21 00:00:00+00,2.0,,40.238644,3491.14117831563,238834.283277883
Kern County,COWBOY,2012-06,2012/06/07 00:00:00+00,14.0,0.7,0.78177106,368.968753590623,4771.87638928565
Kern County,EDMONSTON,2012-06,2012/06/22 00:00:00+00,14.0,13.09,13.108104,3795.86804487548,79147.6455905857
Kern County,EMIGDIO,2012-06,2012/06/29 00:00:00+00,14.0,150.0,173.27191,4798.88057891259,1045048.62947039
Kern County,GRAPEVINE,2012-06,2012/06/18 00:00:00+00,14.0,214.0,206.09883,7063.686728983,1243084.99406428
Kern County,HILL,2012-06,2012/06/21 00:00:00+00,14.0,14.5,14.685063,1720.6086905622,89037.2283114363
Kern County,HISTORY,2012-07,2012/07/30 00:00:00+00,14.0,0.75,0.31963056,323.397629760639,1926.52983272114
Kern County,HOOPER,2012-11,2012/11/24 00:00:00+00,14.0,4.16,4.3334951,1029.36852634051,26562.4509880827
Kern County,JACK,2012-06,2012/06/23 00:00:00+00,14.0,14.5,14.423592,1281.16836760952,88783.9415661814
Kern County,KECKS,2012-07,2012/07/08 00:00:00+00,14.0,198.0,196.36569,7046.22920930379,1208526.85954429
Kern County,KEYSTONE,2012-07,2012/07/04 00:00:00+00,3.0,0.0,0.63505155,499.203627245068,3828.47240331184
Kern County,LANCER,2012-07,2012/07/08 00:00:00+00,14.0,29.3,29.23741,2789.5230194536,176091.38506312
Kern County,LAVAL,2012-06,2013/06/03 00:00:00+00,14.0,41.0,41.165211,2515.67584989667,248732.78191618
Kern County,LERDO,2012-02,2012/02/10 00:00:00+00,14.0,1.0,22.817526,1507.76230741418,139670.895283304
Kern County,LERDO,2012-06,2012/06/08 00:00:00+00,14.0,4.09,3.5059984,729.596690876091,21453.5489884174
Kern County,NINE,2012-01,2012/01/31 00:00:00+00,14.0,8.21,8.3747702,1019.89696643403,51512.9702260065
Kern County,PASADENA,2012-05,2012/05/16 00:00:00+00,14.0,0.7,0.71495622,318.382442422478,4386.47418132911
Kern County,PRISON,2012-07,2012/07/02 00:00:00+00,14.0,33.0,33.210297,3185.40689079671,201296.55407653
Kern County,RANCHO,2012-06,2012/06/01 00:00:00+00,14.0,7.5,5.6185503,1054.72099736317,33875.4357956777
Kern County,SAND,2012-07,2012/07/17 00:00:00+00,14.0,1428.0,1428.4542,21616.4617238276,8660541.63270899
Kern County,SIERRA,2012-05,2012/05/17 00:00:00+00,14.0,3.4,3.3817003,842.734282306387,20421.664528123
Kern County,SOUTH,2012-07,2012/08/01 00:00:00+00,14.0,271.0,245.71257,7866.98015110868,1505821.40809532
Kern County,TEXCO,2012-04,2012/04/03 00:00:00+00,14.0,0.0,17.54579,1435.93378524975,107318.149492817
Kern County,TUCKER,2012-05,2012/05/25 00:00:00+00,14.0,0.0,0.60456705,493.586223615635,3668.21150299226
Kern County,TUCKER,2012-10,2012/10/27 00:00:00+00,14.0,2.5,2.4540067,511.486132133187,14877.9483702071
Kern County,TWINS,2012-06,2012/06/11 00:00:00+00,14.0,131.7,130.06955,5448.93505758798,792537.236093473
Kern County,VISTA,2012-06,2012/06/22 00:00:00+00,14.0,1.0,1.113958,498.816145751987,6754.68121379096
San Diego County,GOPHER 10,2016-11,2016/11/16 00:00:00+00,14.0,28.0,29.306036,1664.83303616357,170055.623055188
San Diego County,BARRETT 3,2016-07,2016/07/04 00:00:00+00,10.0,27.0,18.083138,2200.57087532336,103448.475213809
San Diego County,BORDER 3,2016-06,2016/07/07 00:00:00+00,14.0,7609.0,7606.0264,60505.4250899382,43496574.9484409
San Diego County,GOPHER 7,2016-08,2016/08/14 00:00:00+00,14.0,35.0,34.476826,2761.99667714204,199941.892418696
San Diego County,LAKESIDE,2016-07,2016/07/25 00:00:00+00,14.0,18.0,18.049809,1622.80742670647,103951.401326414
San Diego County,PALA 3,2016-05,2016/07/02 00:00:00+00,14.0,70.0,66.197975,4269.12573152212,385561.801306964
San Diego County,ROCK 2,2016-07,2016/07/25 00:00:00+00,10.0,28.0,17.28249,2534.01859386496,99711.6188864312
Del Norte County,BURNT,2016-08,2016/08/05 00:00:00+00,14.0,,3.6476843,619.655720714707,25822.6976366826
San Bernardino County,LONE PINE,2016-07,2016/07/05 00:00:00+00,14.0,,104.21352,9907.18313808004,655599.745293122
San Bernadino County,ETIWANDA,2014-04,,9.0,2190.0,2141.8408,26638.110814536,12692946.9841557
San Bernardino County,GARNET,2008-09,2008/09/07 00:00:00+00,2.0,118.0,119.0969,5961.90098685714,704298.821648007
San Bernardino County,FOXBOROUGH,2008-10,2008/10/22 00:00:00+00,8.0,324.0,324.4346,9514.0521655438,1922722.30205643
San Bernardino County,EMERALD,2008-09,2008/09/12 00:00:00+00,6.0,65.0,61.339836,2896.29067142346,365245.405071959
Monterey - San Benito County,HIGHWAY_198,2008-10,2008/10/17 00:00:00+00,10.0,103.0,102.60335,6110.72789286245,638958.8176821
Monterey - San Benito County,COTTONWOOD,2008-08,2008/08/07 00:00:00+00,2.0,400.0,402.39526,9324.94468361447,2485780.64181495
Riverside County,BORDER 15,2008-08,2008/08/06 00:00:00+00,19.0,20.0,20.178473,3117.39007802295,115762.30921298
Shasta County,MASSACRE,2008-07,2008/07/21 00:00:00+00,1.0,17.0,17.4046,2232.87291096609,126466.189635406
Butte County,BTU LIGHTNING COMPLEX,2008-07,2008/07/24 00:00:00+00,1.0,,53699.332,266984.231423682,369245948.078631
San Mateo - Santa Cruz County,CASTLE,2008-07,2008/07/21 00:00:00+00,14.0,20.0,19.171484,1461.07883111169,122568.384561363
Humboldt County,IAQUA,2008-07,2008/07/14 00:00:00+00,1.0,15.0,41.507614,2309.87342528014,292293.762015902
Humboldt County,BAY,2008-10,2008/06/12 00:00:00+00,9.0,78.4,56.645279,3124.51353324363,400386.276494958
Humboldt County,STEWART,2008-08,2008/08/16 00:00:00+00,11.0,80.0,169.04483,4476.68137858517,1174313.41363077
Humboldt County,COLONY,2008-09,2008/09/08 00:00:00+00,7.0,2.0,154.66193,4087.76468233833,1076423.32489824
Kern County,SILVER QUEEN,2008-07,2008/07/31 00:00:00+00,14.0,,42.952873,3037.2616693638,259566.233133704
Kern County,RANCHERIA,2008-09,2008/09/09 00:00:00+00,1.0,24.0,24.809374,2044.01262154005,151774.642067025
Kern County,COPUS,2008-09,2008/09/01 00:00:00+00,,,31.725477,3414.38711651689,192233.484689176
Kern County,SODA,2008-07,2008/07/10 00:00:00+00,3.0,1.0,46.294048,3748.66134287675,278856.340440337
Los Angeles County,LOST,2008-08,2008/08/26 00:00:00+00,8.0,,167.1212,7768.83970663695,989520.06796848
Los Angeles County,D,2008-09,,,,64.276672,4596.91894007938,386481.945269564
Los Angeles County,SESNON,2008-10,,,,14701.308,92236.6934473667,87409322.4980512
Lassen - Modoc County,LOOKOUT FIRE,2008-07,2008/07/29 00:00:00+00,14.0,,14.404425,1734.47292900437,103095.42014721
Sonoma Lake - Napa County,AETNA,2008-08,2008/08/14 00:00:00+00,11.0,49.0,76.700264,3617.77389991348,509733.199713097
Sonoma Lake - Napa County,CAPELL,2008-08,2008/08/15 00:00:00+00,14.0,110.0,110.40227,4033.12518747454,730835.973754577
Sonoma Lake - Napa County,RED,2008-08,2008/08/19 00:00:00+00,11.0,182.0,161.04657,5806.52797682044,1078041.31287612
Sonoma Lake - Napa County,DEER,2008-10,2008/10/12 00:00:00+00,10.0,300.0,233.10208,10206.4274568838,1544645.72708232
Mendocino County,LOST PIPE,2008-07,2008/07/10 00:00:00+00,1.0,1187.0,1187.171,19726.6879955224,8145343.50765964
Mendocino County,LOW GAP,2008-07,2008/07/15 00:00:00+00,1.0,1347.0,1347.4325,17083.0617374358,9080999.41688901
Mendocino County,BRUSHY 4,2008-07,2008/07/12 00:00:00+00,1.0,181.0,181.14537,5875.35171306718,1238593.31272861
Mendocino County,JACK SMITH,2008-07,2008/07/12 00:00:00+00,1.0,1538.0,1537.7343,18327.3842971481,10395041.3865383
Mendocino County,ORR SERIES,2008-07,2008/07/12 00:00:00+00,1.0,3416.0,3416.3389,30383.1105636141,23065934.6853114
Mendocino County,JAMESON,2008-07,2008/07/12 00:00:00+00,1.0,880.0,879.78223,13748.4914465727,6020141.5676368
Mendocino County,BUTCH,2008-07,2008/07/04 00:00:00+00,1.0,2367.0,2367.2373,22237.7698345496,16207658.2642204
Mendocino County,TRAVIS 1,2008-07,2008/07/05 00:00:00+00,1.0,1171.0,1171.2313,12564.4354304358,8091138.75756868
Mendocino County,BURGER CREEK,2008-07,2008/07/12 00:00:00+00,1.0,452.0,451.64163,9821.54528058737,3093347.97517342
Mendocino County,BLUE SLIDE 1,2008-07,2008/07/14 00:00:00+00,1.0,186.0,186.12723,5008.70502975047,1281160.71123011
Mendocino County,TRAVIS 3,2008-07,2008/07/04 00:00:00+00,1.0,25.0,24.538754,1665.71311224231,169652.742726515
Mendocino County,CASOOSE CREEK,2008-07,2008/07/04 00:00:00+00,1.0,371.0,370.97186,6155.33947151225,2561652.46778371
Mendocino County,MIDDLE OUTLET LIGHTNING,2008-07,2008/07/15 00:00:00+00,1.0,135.0,134.85677,4315.64276411965,919856.820142468
Mendocino County,BRUSHY 2,2008-07,2008/07/08 00:00:00+00,1.0,10.0,9.9959898,1103.66884173348,68392.0481002785
Mendocino County,MURPHY RIDGE,2008-07,2008/07/04 00:00:00+00,1.0,272.0,271.55746,6547.53633582954,1867227.31605358
Mendocino County,PANTHER BASIN,2008-07,2008/07/10 00:00:00+00,1.0,68.0,68.324638,3441.82977152041,471536.959859031
Mendocino County,1-21 PORK LIGHTNING,2008-07,2008/07/12 00:00:00+00,1.0,403.0,403.07938,7623.31661286808,2772975.17184946
Mendocino County,BLUE NOSE,2008-07,2008/07/04 00:00:00+00,1.0,51.0,50.62064,2501.87454671381,348464.204452972
Mendocino County,RIVER 1,2008-07,2008/07/06 00:00:00+00,1.0,1.0,0.83348203,299.398052770326,5595.23394649155
Mendocino County,BELL SPRINGS,2008-07,2008/07/09 00:00:00+00,1.0,90.0,89.971924,3488.01068937923,620315.775469202
Mendocino County,SKUNK 1,2008-07,2008/07/08 00:00:00+00,1.0,0.0,8.0731382,1177.21041328251,55363.1808518039
Madera - Mariposa County,TELEGRAPH,2008-07,2008/08/01 00:00:00+00,9.0,34091.0,34083.801,110613.669408594,220147697.156801
Madera - Mariposa County,ROMERO,2008-07,2008/07/22 00:00:00+00,10.0,580.0,766.04382,11693.7092026132,4879697.3143861
Madera - Mariposa County,COTTONWOOD,2008-07,2008/07/11 00:00:00+00,10.0,800.0,796.5697,11907.7267197935,5076064.64981027
Marin County,ANGEL ISLAND FIRE,2008-10,2008/10/14 00:00:00+00,8.0,380.0,302.99091,7026.98002420239,1970350.24991034
San Diego County,MONTE,2008-08,2008/08/02 00:00:00+00,2.0,220.0,217.44264,5019.73003265516,1251699.30451695
San Diego County,BORDER #14,2008-08,2008/08/03 00:00:00+00,14.0,125.0,124.74847,6141.99109863693,712808.360625794
San Diego County,SHOCKEY,2008-10,2008/10/14 00:00:00+00,,138.0,131.36102,5458.48958887138,751671.485892976
San Diego County,CARRIZO,2008-08,2008/08/04 00:00:00+00,14.0,10.0,12.412342,1305.50745433193,71110.6684279403
Yuba County,SUNSET,2008-10,2008/10/11 00:00:00+00,10.0,0.0,49.575794,3242.1905774943,330918.554204751
Yuba County,SPENCEVILLE,2008-09,2008/09/21 00:00:00+00,9.0,14.0,14.097392,1411.01026589063,94956.8024910675
Yuba County,SHOOTING,2008-08,2008/08/12 00:00:00+00,9.0,10.0,20.244179,1808.42909647807,136295.739877329
Yuba County,RIEGO,2008-09,2008/09/12 00:00:00+00,14.0,26.0,26.457958,1954.69640306384,176380.64386301
Yuba County,PLANTZ,2008-09,2008/09/01 00:00:00+00,14.0,10.0,10.030849,1025.9306315923,67651.7715901601
Yuba County,LEVEE,2008-08,2008/08/18 00:00:00+00,14.0,41.0,41.096252,2945.73070246998,276397.131572199
Yuba County,MYRNA,2008-09,2008/09/01 00:00:00+00,14.0,456.0,455.47745,16537.5033744042,3063400.91337624
Yuba County,GLADDING,2008-09,2008/09/05 00:00:00+00,7.0,1090.0,1089.8619,26024.0753685573,7297112.01201523
Yuba County,RIOSA,2008-07,2008/07/18 00:00:00+00,14.0,110.0,80.084793,3359.88608418808,537084.358016582
Yuba County,FINLEY,2008-08,2008/09/10 00:00:00+00,7.0,110.0,102.85399,4521.62756946172,698160.171750224
Ventura County,LA JOLLA,2008-10,2008/10/15 00:00:00+00,14.0,22.3,22.345585,2046.32928610871,132169.967154125
Los Angeles County,SEPULVEDA,2008-10,2008/10/23 00:00:00+00,14.0,,64.815742,3745.73677282307,383605.32731906
Los Angeles County,GRANDE,2008-12,2008/12/09 00:00:00+00,14.0,,15.268284,1647.65870067915,90547.5672413336
Los Angeles County,YELLOW HILL,2008-11,2008/11/21 00:00:00+00,14.0,1.8,1.7812539,460.976685302437,10534.963761476
Ventura County,POTRERO,2008-12,2008/12/08 00:00:00+00,14.0,0.5,0.48521397,190.276449245856,2874.87803462748
Los Angeles County,TOPANGA,2008-08,2008/08/26 00:00:00+00,10.0,1.0,1.0062429,273.773940461724,5955.6186179184
Los Angeles County,KANAN,2008-09,2008/09/27 00:00:00+00,14.0,2.0,2.0198438,388.042986949171,11969.9924287804
Los Angeles County,OCEAN,2008-10,2008/10/18 00:00:00+00,14.0,2.0,1.9909252,480.2649673688,11760.9393712344
Riverside County,FREEWAY_COMPLEX,2008-11,2008/11/18 00:00:00+00,10.0,30305.0,30305.232,109754.874212398,178551869.012035
Santa Barbara County,TEA,2008-11,2008/11/18 00:00:00+00,4.0,1940.0,1946.3419,21231.0650566193,11612480.6878897
Santa Clara County,BULLHEAD,2008-07,2008/07/31 00:00:00+00,1.0,50.0,59.548809,3059.90646346919,380197.993522553
Santa Clara County,LEDEIT,2008-10,2008/10/21 00:00:00+00,18.0,270.0,312.47821,6310.48765696975,2003514.79242871
Shasta - Trinity County,OLINDA,2008-08,2008/08/27 00:00:00+00,14.0,180.0,187.04073,7117.84026602238,1307632.38465641
Siskiyou County,RIDGE,2008-09,2008/09/16 00:00:00+00,1.0,19.5,19.451155,1661.51568647417,141656.209322862
Siskiyou County,ROCKY,2008-09,2008/09/16 00:00:00+00,1.0,10.1,10.126321,1205.46911772386,73732.4831298277
San Luis Obispo County,CANYON,2008-07,2008/07/22 00:00:00+00,2.0,17.0,17.057304,1700.64485387971,104934.050666514
San Luis Obispo County,WHITE,2008-07,2008/07/09 00:00:00+00,2.0,160.0,154.30022,5042.43732602719,948146.762907195
San Luis Obispo County,ORCUTT,2008-08,2008/08/15 00:00:00+00,1.0,37.0,40.250526,3201.26587314983,244680.453561352
San Luis Obispo County,HIGHWAY,2008-11,2008/11/20 00:00:00+00,11.0,34.0,23.751692,1729.25452365644,144748.802469972
San Luis Obispo County,CERRITO,2008-11,2008/11/14 00:00:00+00,11.0,,58.610229,2872.19370636057,356665.504787299
Tuolumne - Calaveras County,SERPENTINE,2008-07,2008/07/29 00:00:00+00,1.0,177.0,176.7634,7368.54844737001,1146731.95099546
Tuolumne - Calaveras County,POOL 2 - MAIN ,2008-07,2008/07/29 00:00:00+00,10.0,73.5,73.444778,3200.15476656053,480026.459619661
Tuolumne - Calaveras County,SMITTY,2008-09,2008/09/03 00:00:00+00,1.0,20.0,20.483807,2147.66434799509,135198.740443005
Tuolumne - Calaveras County,FRENCH,2008-07,,,,101.07415,4275.63372238555,659419.264158691
Tuolumne - Calaveras County,EVANS,2008-07,2008/07/06 00:00:00+00,6.0,83.0,103.96805,3566.4700541491,682069.01082419
Tuolumne - Calaveras County,WILMS,2008-07,2008/07/06 00:00:00+00,7.0,62.0,56.54908,4687.68491431783,367030.890216263
Tuolumne - Calaveras County,SONORA,2008-07,2008/07/25 00:00:00+00,7.0,42.0,68.53685,3458.52728113425,445887.008711375
Tulare County,ELK,2008-08,2008/08/14 00:00:00+00,7.0,600.0,588.97437,9107.23479953385,3652471.74344402
Tulare County,RODEO,2008-08,2008/08/14 00:00:00+00,7.0,600.0,463.08209,8102.74397321497,2871787.75238143
Amador - El Dorado County,BERRY,2008-07,2008/07/30 00:00:00+00,2.0,6.5,0.70166934,353.384063782351,4673.88782971674
Butte County,CRAIG,2008-08,2008/08/07 00:00:00+00,5.0,2500.0,2019.0646,27350.9925391745,13773316.9238141
Los Angeles County,BURRO,2008-09,2008/09/10 00:00:00+00,14.0,10.0,29.961874,1859.83830391425,177875.129936298
Los Angeles County,CROSSOVER,2008-10,2008/10/05 00:00:00+00,10.0,48.0,42.463573,2095.88289169811,253980.469074543
Los Angeles County,SOUTH,2008-08,2008/08/26 00:00:00+00,9.0,48.0,133.4808,5837.98392858865,799585.678948749
Los Angeles County,SAYRE,2008-11,2008/12/05 00:00:00+00,14.0,11262.63,11260.188,58176.4479040599,66998806.3673839
Los Angeles County,MAREK,2008-10,2008/10/20 00:00:00+00,14.0,4574.0,4573.8008,39228.6790750102,27195230.7097727
San Diego County,VAIL,2008-08,2008/08/18 00:00:00+00,10.0,135.0,134.96559,4086.78795089561,786864.963505512
San Diego County,YANKEE,2008-07,2008/07/02 00:00:00+00,9.0,125.0,176.94374,5062.55548513614,1031921.18038443
Inyo County,TIOGA,2008-08,2008/08/20 00:00:00+00,9.0,23.0,22.193377,3322.19197393973,144827.374993536
Inyo County,SHERWIN,2008-08,2008/10/14 00:00:00+00,1.0,300.0,354.93942,7296.02050501705,2293088.20288296
Inyo County,BIG TREES,2008-08,2008/08/09 00:00:00+00,1.0,125.0,124.8194,3362.44839604585,798874.050152693
Siksiyou County,EMPIRE,2008-09,2008/09/20 00:00:00+00,9.0,44.0,44.860481,3442.82520986852,328051.118477655
Plumas County,BULLARDS,2008-08,2008/08/09 00:00:00+00,1.0,10.0,15.982051,1548.55875319845,108591.380271779
Plumas County,GARDEN,2008-08,2008/08/09 00:00:00+00,1.0,12.0,18.416176,1746.78721084386,125073.188923458
Plumas County,MCRAE,2008-07,2008/07/28 00:00:00+00,9.0,18.0,17.9704,2307.18177821741,123196.17802087
Siksiyou County,SLINKARD,2008-08,2008/10/14 00:00:00+00,1.0,374.0,379.50607,7192.47574749889,2767642.86019853
Siksiyou County,PANTHER,2008-07,2008/10/14 00:00:00+00,1.0,44452.0,44497.176,319159.711374172,322160260.260377
Lassen County,OLIVER,2008-09,2008/09/14 00:00:00+00,9.0,44.0,40.334206,3583.74601586508,278247.279619958
Santa Barbara County,OWL,2008-08,2008/08/16 00:00:00+00,1.0,18.0,17.971544,1275.95835495049,108426.250823492
Santa Barbara County,MANZANITA,2008-08,2008/08/15 00:00:00+00,1.0,53.0,53.1581,2785.57254861648,320490.366883379
Santa Barbara County,BUCKHORN,2008-08,2008/08/19 00:00:00+00,1.0,173.0,199.68735,6841.18068316945,1206130.42173546
Santa Barbara County,CHALK,2008-09,2008/10/30 00:00:00+00,9.0,11200.0,16265.771,68988.2706835281,100818461.388699
Siksiyou County,GREENTHIN,2008-10,2008/10/31 00:00:00+00,9.0,22.0,22.268631,1645.65566817409,163288.786283242
Lake County,ISLAND ,2008-08,2008/08/23 00:00:00+00,7.0,46.0,45.718483,3727.95170591999,311438.998464051
Modoc County,WILLOW,2008-09,2008/09/18 00:00:00+00,1.0,14.0,14.41288,2966.0844753511,105425.96727208
Modoc County,ISLAND,2008-09,2008/09/09 00:00:00+00,1.0,60.0,60.368835,3459.99220421712,436026.82266931
Modoc County,LAVA,2008-08,2008/08/06 00:00:00+00,1.0,12.0,11.936009,1164.66014847062,86199.5701870584
Del Norte County,SIGNAL,2008-07,2008/07/13 00:00:00+00,9.0,35.0,34.79771,3231.61607871372,253697.789185112
Plumas County,RICH,2008-07,2008/09/02 00:00:00+00,6.0,5572.0,6110.6514,55886.3513084423,42239268.5879361
San Bernadino County,BLUE,2008-08,2008/08/25 00:00:00+00,9.0,37.0,41.918449,3215.337373787,249046.024324944
San Bernadino County,RIDGE,2008-07,2008/07/05 00:00:00+00,2.0,263.0,262.61243,6984.55336295919,1553313.36946041
San Bernadino County,SAN ANTONIO,2008-10,2008/10/23 00:00:00+00,2.0,216.0,210.60748,4800.11269110875,1248077.56515497
Fresno County,STAIRS,2008-07,2008/07/26 00:00:00+00,9.0,10.0,9.7868252,1417.19631664413,60880.0231351787
Mariposa County,JOHNSON,2008-10,2008/10/28 00:00:00+00,4.0,28.0,23.832533,2158.75445468492,153336.237816994
Mariposa County,CASCADEL,2008-09,2008/09/17 00:00:00+00,9.0,280.0,277.2688,8917.71978818117,1774000.32871225
Mariposa County,BIG,2008-10,2008/10/07 00:00:00+00,9.0,10.0,7.415349,1342.20313877226,47026.6084281844
Los Angeles County,PAINT,2008-09,2008/09/06 00:00:00+00,2.0,20.0,32.219246,2410.55640419708,192651.098928208
Tuolumne County,DOME ROCK,2008-09,2008/10/01 00:00:00+00,1.0,914.0,917.96863,14737.2689581522,6049314.4973993
Tuolumne County,CLAVEY ,2008-07,2008/07/11 00:00:00+00,1.0,12.0,11.059427,1166.53290278561,72309.3416206039
Tuolumne County,COTTON,2008-07,2008/07/16 00:00:00+00,1.0,29.0,28.504213,3386.4961381758,188093.028265346
Plumas County,FRIEND-DARNELL,2008-07,2008/07/21 00:00:00+00,1.0,3878.0,4111.9932,27054.1210177854,28090986.8665168
Mariposa County,SUNNY,2008-09,2008/09/02 00:00:00+00,10.0,50.0,12.723066,1454.88256055988,80604.4175462316
Fresno County,KERN,2008-08,2008/11/03 00:00:00+00,1.0,48.0,48.346855,2692.83539541001,302033.295138989
Fresno County,MOSES,2008-10,2008/10/31 00:00:00+00,1.0,105.0,231.56836,5947.96132537429,1446139.92630282
Santa Barbara County,HIGHWAY,2009-09,2009/10/03 00:00:00+00,11.0,562.127013442865,562.13,9482.60853079504,3376402.81941035
Los Angeles County,STEEP,2009-05,2009/05/10 00:00:00+00,2.0,23.0,29.461372,2741.0637888518,176744.035310765
Los Angeles County,ISLAND,2009-07,2009/07/01 00:00:00+00,2.0,75.0,61.4799,2922.83562032988,368106.563014238
Los Angeles County,TUJUNGA,2009-07,2009/07/09 00:00:00+00,1.0,180.0,210.56354,4585.4921546254,1251790.49468059
Los Angeles County,OSITO,2009-07,2009/07/13 00:00:00+00,2.0,300.0,332.03519,6284.46769555874,1989296.13758741
Los Angeles County,MORRIS,2009-08,2009/11/30 00:00:00+00,7.0,2163.0,2236.5042,21473.801384322,13262905.86786
Los Angeles County,STATION,2009-08,2009/09/22 00:00:00+00,7.0,160371.0,160833.11,259028.08431948,956681991.0179
Los Angeles County,SMOKEY,2009-10,2009/10/10 00:00:00+00,2.0,20.0,18.623386,1565.4470735589,111783.403340462
Los Angeles County,PARADISE,2009-07,2009/07/17 00:00:00+00,10.0,7.0,11.779602,1117.49201950657,70485.0347177791
San Bernadino County,MCKINLEY,2009-06,2009/06/03 00:00:00+00,1.0,150.0,166.39987,5411.97771672844,985652.351662256
